Beam_Current,Cooling_Time,Counting_Time,Distance,Irradiation_Time,Total_Time
2.6023004782511536e-06,120.0,100.0,5.0,48.99999999999976,268.9999999999998
2.8189083869835056e-06,120.0,100.0,5.0,44.000000000114724,264.0000000001147
3.7404500822409097e-06,120.0,100.0,5.0,30.0,250.0
4.170500967894067e-06,120.00000000000001,100.0,5.0,30.00000000000085,250.00000000000085
