energy,intensity,half_life,fraction_m,half_life_m
9.114,20.222748,57433605.27,0,0
54.608,12.61950366,57433605.27,0,0
55.786,22.08523567,57433605.27,0,0
63.333,7.286077872,57433605.27,0,0
64.057,9.231460664,57433605.27,0,0
64.935,1.945382792,57433605.27,0,0
